TRADEDATE,SECID,CLOSE
2016-10-12,MOEX,124.05
2016-10-13,MOEX,123.55
2016-10-14,MOEX,124.27
2016-10-17,MOEX,123.5
2016-10-18,MOEX,124.24
2016-10-19,MOEX,122.91
2016-10-20,MOEX,119.06
2016-10-21,MOEX,116
2016-10-24,MOEX,112.83
2016-10-25,MOEX,117.65
2016-10-26,MOEX,117.31
2016-10-27,MOEX,118.8
2016-10-28,MOEX,117.39
2016-10-31,MOEX,116.71
2016-11-01,MOEX,114.7
2016-11-02,MOEX,114.91
2016-11-03,MOEX,114.91
2016-11-07,MOEX,110.17
2016-11-08,MOEX,111.2
2016-11-09,MOEX,112.99
2016-11-10,MOEX,114
2016-11-11,MOEX,112.2
2016-11-14,MOEX,110
2016-11-15,MOEX,111.21
2016-11-16,MOEX,111.3
2016-11-17,MOEX,109
2016-11-18,MOEX,112.62
2016-11-21,MOEX,113.03
2016-11-22,MOEX,116.68
2016-11-23,MOEX,119
2016-11-24,MOEX,118.67
2016-11-25,MOEX,117.5
2016-11-28,MOEX,116.3
2016-11-29,MOEX,114.01
2016-11-30,MOEX,118.35
2016-12-01,MOEX,119.6
2016-12-02,MOEX,116.7
2016-12-05,MOEX,119.45
2016-12-06,MOEX,119.81
2016-12-07,MOEX,118.7
2016-12-08,MOEX,119.7
2016-12-09,MOEX,120.55
2016-12-12,MOEX,125
2016-12-13,MOEX,128.46
2016-12-14,MOEX,122.5
2016-12-15,MOEX,124.9
2016-12-16,MOEX,122.73
2016-12-19,MOEX,124
2016-12-20,MOEX,122.5
2016-12-21,MOEX,120.4
2016-12-22,MOEX,117.5
2016-12-23,MOEX,116.67
2016-12-26,MOEX,118.15
2016-12-27,MOEX,119.43
2016-12-28,MOEX,120.51
2016-12-29,MOEX,122.45
2016-12-30,MOEX,125.59
2017-01-03,MOEX,127.9
2017-01-04,MOEX,130
2017-01-05,MOEX,127.75
2017-01-06,MOEX,125.57
2017-01-09,MOEX,127.8
2017-01-10,MOEX,129.95
2017-01-11,MOEX,134.77
2017-01-12,MOEX,137.6
2017-01-13,MOEX,134.69
2017-01-16,MOEX,133
2017-01-17,MOEX,129.8
2017-01-18,MOEX,131.5
2017-01-19,MOEX,131.68
2017-01-20,MOEX,130.75
2017-01-23,MOEX,130.4
2017-01-24,MOEX,131.61
2017-01-25,MOEX,131.86
2017-01-26,MOEX,136.42
2017-01-27,MOEX,138.5
2017-01-30,MOEX,136
2017-01-31,MOEX,134.2
2017-02-01,MOEX,134.8
2017-02-02,MOEX,134.17
2017-02-03,MOEX,135.79
2017-02-06,MOEX,135.1
2017-02-07,MOEX,133.69
2017-02-08,MOEX,131.55
2017-02-09,MOEX,131.67
2017-02-10,MOEX,130.79
2017-02-13,MOEX,129.48
2017-02-14,MOEX,127.4
2017-02-15,MOEX,127.81
2017-02-16,MOEX,127
2017-02-17,MOEX,126.5
2017-02-20,MOEX,124.38
2017-02-21,MOEX,124.97
2017-02-22,MOEX,126.2
2017-02-24,MOEX,126.2
2017-02-27,MOEX,123
2017-02-28,MOEX,123.5
2017-03-01,MOEX,128.25
2017-03-02,MOEX,124.47
2017-03-03,MOEX,118.26
2017-03-06,MOEX,113.51
2017-03-07,MOEX,116.45
2017-03-09,MOEX,113.5
2017-03-10,MOEX,113
2017-03-13,MOEX,114.02
2017-03-14,MOEX,113.2
2017-03-15,MOEX,110.15
2017-03-16,MOEX,112.81
2017-03-17,MOEX,114.45
2017-03-20,MOEX,117.16
2017-03-21,MOEX,114.38
2017-03-22,MOEX,113.49
2017-03-23,MOEX,112.01
2017-03-24,MOEX,114.32
2017-03-27,MOEX,112.4
2017-03-28,MOEX,114.62
2017-03-29,MOEX,113.41
2017-03-30,MOEX,114.1
2017-03-31,MOEX,111.51
2017-04-03,MOEX,114.6
2017-04-04,MOEX,114.34
2017-04-05,MOEX,116.15
2017-04-06,MOEX,114.99
2017-04-07,MOEX,111.75
2017-04-10,MOEX,107.55
2017-04-11,MOEX,107.55
2017-04-12,MOEX,104.9
2017-04-13,MOEX,105.9
2017-04-14,MOEX,104.35
2017-04-17,MOEX,107.67
2017-04-18,MOEX,105.5
2017-04-19,MOEX,106.5
2017-04-20,MOEX,109.2
2017-04-21,MOEX,111.4
2017-04-24,MOEX,112.36
2017-04-25,MOEX,114.62
2017-04-26,MOEX,115
2017-04-27,MOEX,115.79
2017-04-28,MOEX,115.05
2017-05-02,MOEX,117.3
2017-05-03,MOEX,118.2
2017-05-04,MOEX,114.74
2017-05-05,MOEX,116.3
2017-05-10,MOEX,116.73
2017-05-11,MOEX,115.45
2017-05-12,MOEX,115.35
2017-05-15,MOEX,108.9
2017-05-16,MOEX,105.34
2017-05-17,MOEX,107.05
2017-05-18,MOEX,105.75
2017-05-19,MOEX,102.5
2017-05-22,MOEX,101.45
2017-05-23,MOEX,103.43
2017-05-24,MOEX,102.5
2017-05-25,MOEX,99.8
2017-05-26,MOEX,97.58
2017-05-29,MOEX,100.7
2017-05-30,MOEX,100.38
2017-05-31,MOEX,101
2017-06-01,MOEX,100.8
2017-06-02,MOEX,101.9
2017-06-05,MOEX,103.14
2017-06-06,MOEX,101.95
2017-06-07,MOEX,103.89
2017-06-08,MOEX,104
2017-06-09,MOEX,106.15
2017-06-13,MOEX,107.09
2017-06-14,MOEX,107.5
2017-06-15,MOEX,102.73
2017-06-16,MOEX,103.12
2017-06-19,MOEX,106.9
2017-06-20,MOEX,105.05
2017-06-21,MOEX,103.97
2017-06-22,MOEX,105.57
2017-06-23,MOEX,106.8
2017-06-26,MOEX,106.9
2017-06-27,MOEX,106.52
2017-06-28,MOEX,108.6
2017-06-29,MOEX,106.51
2017-06-30,MOEX,104.33
2017-07-03,MOEX,105.75
2017-07-04,MOEX,106
2017-07-05,MOEX,107.6
2017-07-06,MOEX,109
2017-07-07,MOEX,108.9
2017-07-10,MOEX,111.64
2017-07-11,MOEX,111.27
2017-07-12,MOEX,114.65
2017-07-13,MOEX,114.13
2017-07-14,MOEX,111.38
2017-07-17,MOEX,112
2017-07-18,MOEX,111
2017-07-19,MOEX,113.87
2017-07-20,MOEX,112.2
2017-07-21,MOEX,109.9
2017-07-24,MOEX,110
2017-07-25,MOEX,109.93
2017-07-26,MOEX,109.89
2017-07-27,MOEX,109.71
2017-07-28,MOEX,108.9
2017-07-31,MOEX,107.05
2017-08-01,MOEX,109.2
2017-08-02,MOEX,110.73
2017-08-03,MOEX,109.42
2017-08-04,MOEX,109.21
2017-08-07,MOEX,110.75
2017-08-08,MOEX,114.95
2017-08-09,MOEX,115
2017-08-10,MOEX,112.51
2017-08-11,MOEX,111.92
2017-08-14,MOEX,114.25
2017-08-15,MOEX,114.56
2017-08-16,MOEX,114
2017-08-17,MOEX,111.7
2017-08-18,MOEX,109.4
2017-08-21,MOEX,108.09
2017-08-22,MOEX,107.2
2017-08-23,MOEX,107.65
2017-08-24,MOEX,108.25
2017-08-25,MOEX,107.27
2017-08-28,MOEX,106.21
2017-08-29,MOEX,104.84
2017-08-30,MOEX,105.2
2017-08-31,MOEX,105.39
2017-09-01,MOEX,105.25
2017-09-04,MOEX,107.4
2017-09-05,MOEX,111.22
2017-09-06,MOEX,112.51
2017-09-07,MOEX,113.4
2017-09-08,MOEX,111.69
2017-09-11,MOEX,112.4
2017-09-12,MOEX,112.22
2017-09-13,MOEX,112.65
2017-09-14,MOEX,112.49
2017-09-15,MOEX,113.94
2017-09-18,MOEX,115
2017-09-19,MOEX,115.3
2017-09-20,MOEX,116.49
2017-09-21,MOEX,116.3
2017-09-22,MOEX,116.03
2017-09-25,MOEX,115.26
2017-09-26,MOEX,116.8
2017-09-27,MOEX,117.1
2017-09-28,MOEX,114.94
2017-09-29,MOEX,115.5
2017-10-02,MOEX,115.67
2017-10-03,MOEX,117.22
2017-10-04,MOEX,119
2017-10-05,MOEX,119.43
2017-10-06,MOEX,119.69
2017-10-09,MOEX,118.89
2017-10-10,MOEX,117.35
2017-10-11,MOEX,117.78
2017-10-12,MOEX,118.4
2017-10-13,MOEX,120.49
2017-10-16,MOEX,121.71
2017-10-17,MOEX,120.45
2017-10-18,MOEX,120.47
2017-10-19,MOEX,119.5
2017-10-20,MOEX,119.44
2017-10-23,MOEX,119.28
2017-10-24,MOEX,120.03
2017-10-25,MOEX,118.1
2017-10-26,MOEX,118
2017-10-27,MOEX,118.4
2017-10-30,MOEX,117.9
2017-10-31,MOEX,118.02
2017-11-01,MOEX,118.35
2017-11-02,MOEX,119.2
2017-11-03,MOEX,120.31
2017-11-07,MOEX,125
2017-11-08,MOEX,127.05
2017-11-09,MOEX,127.81
2017-11-10,MOEX,126.8
2017-11-13,MOEX,125.8
2017-11-14,MOEX,125.51
2017-11-15,MOEX,124.93
2017-11-16,MOEX,123.53
2017-11-17,MOEX,119.5
2017-11-20,MOEX,123
2017-11-21,MOEX,127.44
2017-11-22,MOEX,125.78
2017-11-23,MOEX,124.3
2017-11-24,MOEX,126.28
2017-11-27,MOEX,125.28
2017-11-28,MOEX,126.2
2017-11-29,MOEX,125.77
2017-11-30,MOEX,124.25
2017-12-01,MOEX,122.61
2017-12-04,MOEX,122.32
2017-12-05,MOEX,118.1
2017-12-06,MOEX,119.65
2017-12-07,MOEX,116.2
2017-12-08,MOEX,119.37
2017-12-11,MOEX,121.7
2017-12-12,MOEX,124
2017-12-13,MOEX,118
2017-12-14,MOEX,121.12
2017-12-15,MOEX,120.81
2017-12-18,MOEX,118
2017-12-19,MOEX,114.72
2017-12-20,MOEX,111.75
2017-12-21,MOEX,108.9
2017-12-22,MOEX,110.1
2017-12-25,MOEX,110
2017-12-26,MOEX,109.01
2017-12-27,MOEX,109.07
2017-12-28,MOEX,109.39
2017-12-29,MOEX,108.97
2018-01-03,MOEX,109.18
2018-01-04,MOEX,109.12
2018-01-05,MOEX,108.25
2018-01-09,MOEX,109.06
2018-01-10,MOEX,113.4
2018-01-11,MOEX,115.3
2018-01-12,MOEX,113.49
2018-01-15,MOEX,113.84
2018-01-16,MOEX,112.97
2018-01-17,MOEX,112.5
2018-01-18,MOEX,113.4
2018-01-19,MOEX,111.5
2018-01-22,MOEX,113.6
2018-01-23,MOEX,115
2018-01-24,MOEX,114.8
2018-01-25,MOEX,116.36
2018-01-26,MOEX,115.75
2018-01-29,MOEX,118.2
2018-01-30,MOEX,117.1
2018-01-31,MOEX,115
2018-02-01,MOEX,116.7
2018-02-02,MOEX,115.8
2018-02-05,MOEX,115.72
2018-02-06,MOEX,113.6
2018-02-07,MOEX,113.5
2018-02-08,MOEX,112.8
2018-02-09,MOEX,110.5
2018-02-12,MOEX,110.3
2018-02-13,MOEX,111.25
2018-02-14,MOEX,111.2
2018-02-15,MOEX,110.3
2018-02-16,MOEX,110.62
2018-02-19,MOEX,110.56
2018-02-20,MOEX,111.4
2018-02-21,MOEX,114.23
2018-02-22,MOEX,113.68
2018-02-26,MOEX,115
2018-02-27,MOEX,115.09
2018-02-28,MOEX,111.85
2018-03-01,MOEX,114.29
2018-03-02,MOEX,115.46
2018-03-05,MOEX,117
2018-03-06,MOEX,119.65
2018-03-07,MOEX,117
2018-03-09,MOEX,120.97
2018-03-12,MOEX,118.4
2018-03-13,MOEX,119
2018-03-14,MOEX,115.57
2018-03-15,MOEX,117
2018-03-16,MOEX,121
2018-03-19,MOEX,119.5
2018-03-20,MOEX,118.4
2018-03-21,MOEX,118.5
2018-03-22,MOEX,117.88
2018-03-23,MOEX,119
2018-03-26,MOEX,115.98
2018-03-27,MOEX,116.42
2018-03-28,MOEX,116.5
2018-03-29,MOEX,117.57
2018-03-30,MOEX,117
2018-04-02,MOEX,116.3
2018-04-03,MOEX,117
2018-04-04,MOEX,116.5
2018-04-05,MOEX,117.04
2018-04-06,MOEX,116.9
2018-04-09,MOEX,114
2018-04-10,MOEX,114.55
2018-04-11,MOEX,111.94
2018-04-12,MOEX,113.13
2018-04-13,MOEX,112.2
2018-04-16,MOEX,113.24
2018-04-17,MOEX,114.05
2018-04-18,MOEX,115.25
2018-04-19,MOEX,115.5
2018-04-20,MOEX,115.99
2018-04-23,MOEX,113.65
2018-04-24,MOEX,114.21
2018-04-25,MOEX,114.45
2018-04-26,MOEX,116.08
2018-04-27,MOEX,120.05
2018-04-28,MOEX,119.67
2018-04-30,MOEX,120.75
2018-05-02,MOEX,119.69
2018-05-03,MOEX,120.98
2018-05-04,MOEX,120.53
2018-05-07,MOEX,119.99
2018-05-08,MOEX,118.52
2018-05-10,MOEX,120
2018-05-11,MOEX,123.06
2018-05-14,MOEX,119.15
2018-05-15,MOEX,115.4
2018-05-16,MOEX,117.73
2018-05-17,MOEX,116
2018-05-18,MOEX,117.16
2018-05-21,MOEX,115.95
2018-05-22,MOEX,115.05
2018-05-23,MOEX,113.59
2018-05-24,MOEX,113.65
2018-05-25,MOEX,114.8
2018-05-28,MOEX,113.88
2018-05-29,MOEX,112.4
2018-05-30,MOEX,111.82
2018-05-31,MOEX,112.59
2018-06-01,MOEX,114.3
2018-06-04,MOEX,115.45
2018-06-05,MOEX,114.29
2018-06-06,MOEX,112.7
2018-06-07,MOEX,110.6
2018-06-08,MOEX,107.7
2018-06-09,MOEX,108.67
2018-06-11,MOEX,107.68
2018-06-13,MOEX,109.2
2018-06-14,MOEX,111.43
2018-06-15,MOEX,111.18
2018-06-18,MOEX,110.5
2018-06-19,MOEX,108.15
2018-06-20,MOEX,110.35
2018-06-21,MOEX,109.87
2018-06-22,MOEX,111.6
2018-06-25,MOEX,111.64
2018-06-26,MOEX,110.55
2018-06-27,MOEX,110.38
2018-06-28,MOEX,109.62
2018-06-29,MOEX,108.58
2018-07-02,MOEX,107.86
2018-07-03,MOEX,107.9
2018-07-04,MOEX,106.11
2018-07-05,MOEX,106.4
2018-07-06,MOEX,108
2018-07-09,MOEX,109.9
2018-07-10,MOEX,109.5
2018-07-11,MOEX,109
2018-07-12,MOEX,106.5
2018-07-13,MOEX,106.41
2018-07-16,MOEX,106.2
2018-07-17,MOEX,105.7
2018-07-18,MOEX,105.37
2018-07-19,MOEX,104.82
2018-07-20,MOEX,103.75
2018-07-23,MOEX,104.01
2018-07-24,MOEX,103.1
2018-07-25,MOEX,101.3
2018-07-26,MOEX,100.9
2018-07-27,MOEX,101.8
2018-07-30,MOEX,103.72
2018-07-31,MOEX,103
2018-08-01,MOEX,102.5
2018-08-02,MOEX,100.42
2018-08-03,MOEX,102.06
2018-08-06,MOEX,101.5
2018-08-07,MOEX,100.92
2018-08-08,MOEX,100.5
2018-08-09,MOEX,102
2018-08-10,MOEX,101.24
2018-08-13,MOEX,100.09
2018-08-14,MOEX,102.37
2018-08-15,MOEX,100.36
2018-08-16,MOEX,100.07
2018-08-17,MOEX,100.03
2018-08-20,MOEX,100.92
2018-08-21,MOEX,100
2018-08-22,MOEX,100.15
2018-08-23,MOEX,99.72
2018-08-24,MOEX,98.63
2018-08-27,MOEX,98.3
2018-08-28,MOEX,97.33
2018-08-29,MOEX,95.65
2018-08-30,MOEX,95.8
2018-08-31,MOEX,98.04
2018-09-03,MOEX,98.45
2018-09-04,MOEX,97.81
2018-09-05,MOEX,96
2018-09-06,MOEX,95.61
2018-09-07,MOEX,95
2018-09-10,MOEX,95.2
2018-09-11,MOEX,95.23
2018-09-12,MOEX,96.95
2018-09-13,MOEX,97.77
2018-09-14,MOEX,97
2018-09-17,MOEX,98.32
2018-09-18,MOEX,99.5
2018-09-19,MOEX,99.5
2018-09-20,MOEX,100.78
2018-09-21,MOEX,100.95
2018-09-24,MOEX,101
2018-09-25,MOEX,100.39
2018-09-26,MOEX,100.87
2018-09-27,MOEX,102.99
2018-09-28,MOEX,97.2
2018-10-01,MOEX,97.07
2018-10-02,MOEX,96.45
2018-10-03,MOEX,97.22
2018-10-04,MOEX,96.63
2018-10-05,MOEX,96.02
2018-10-08,MOEX,95.32
2018-10-09,MOEX,93.56
2018-10-10,MOEX,93.02
2018-10-11,MOEX,92.42
2018-10-12,MOEX,93.45
2018-10-15,MOEX,92.73
2018-10-16,MOEX,91.5
2018-10-17,MOEX,91.5
2018-10-18,MOEX,92.53
2018-10-19,MOEX,90.58
2018-10-22,MOEX,88.8
2018-10-23,MOEX,88.46
2018-10-24,MOEX,87.75
2018-10-25,MOEX,87.27
2018-10-26,MOEX,83.5
2018-10-29,MOEX,83.2
2018-10-30,MOEX,86.73
2018-10-31,MOEX,87.9
2018-11-01,MOEX,88.6
2018-11-02,MOEX,88.46
2018-11-06,MOEX,91.14
2018-11-07,MOEX,92.44
2018-11-08,MOEX,91.8
2018-11-09,MOEX,88.85
2018-11-12,MOEX,88.57
2018-11-13,MOEX,89.55
2018-11-14,MOEX,94.01
2018-11-15,MOEX,93.96
2018-11-16,MOEX,93.45
2018-11-19,MOEX,91.49
2018-11-20,MOEX,90.1
2018-11-21,MOEX,89.57
2018-11-22,MOEX,91.6
2018-11-23,MOEX,90.82
2018-11-26,MOEX,89.65
2018-11-27,MOEX,89.45
2018-11-28,MOEX,90.1
2018-11-29,MOEX,90.17
2018-11-30,MOEX,89.52
2018-12-03,MOEX,90.03
2018-12-04,MOEX,90.25
2018-12-05,MOEX,89.75
2018-12-06,MOEX,89
2018-12-07,MOEX,88.42
2018-12-10,MOEX,86.93
2018-12-11,MOEX,86.42
2018-12-12,MOEX,85.9
2018-12-13,MOEX,85.5
2018-12-14,MOEX,84
2018-12-17,MOEX,84.17
2018-12-18,MOEX,84
2018-12-19,MOEX,84.5
2018-12-20,MOEX,83.48
2018-12-21,MOEX,83.3
2018-12-24,MOEX,82.95
2018-12-25,MOEX,81.68
2018-12-26,MOEX,81.3
2018-12-27,MOEX,81.04
2018-12-28,MOEX,80.3
2018-12-29,MOEX,81
2019-01-03,MOEX,84.49
2019-01-04,MOEX,84
2019-01-08,MOEX,83.7
2019-01-09,MOEX,83.93
2019-01-10,MOEX,84.7
2019-01-11,MOEX,88
2019-01-14,MOEX,88.3
2019-01-15,MOEX,88.86
2019-01-16,MOEX,90.1
2019-01-17,MOEX,90.05
2019-01-18,MOEX,93.33
2019-01-21,MOEX,94.7
2019-01-22,MOEX,94.4
2019-01-23,MOEX,94.4
2019-01-24,MOEX,91.8
2019-01-25,MOEX,91.49
2019-01-28,MOEX,90.5
2019-01-29,MOEX,91.8
2019-01-30,MOEX,91.9
2019-01-31,MOEX,92.82
2019-02-01,MOEX,93.5
2019-02-04,MOEX,92.7
2019-02-05,MOEX,91.7
2019-02-06,MOEX,91.5
2019-02-07,MOEX,90.07
2019-02-08,MOEX,90.7
2019-02-11,MOEX,90.3
2019-02-12,MOEX,89.94
2019-02-13,MOEX,88.8
2019-02-14,MOEX,89.12
2019-02-15,MOEX,90.15
2019-02-18,MOEX,89.71
2019-02-19,MOEX,89.52
2019-02-20,MOEX,89.6
2019-02-21,MOEX,88.91
2019-02-22,MOEX,89.5
2019-02-25,MOEX,89.67
2019-02-26,MOEX,90.43
2019-02-27,MOEX,90.67
2019-02-28,MOEX,91.22
2019-03-01,MOEX,91.57
2019-03-04,MOEX,92.44
2019-03-05,MOEX,92.38
2019-03-06,MOEX,93.6
2019-03-07,MOEX,93.95
2019-03-11,MOEX,93.14
2019-03-12,MOEX,93
2019-03-13,MOEX,91.82
2019-03-14,MOEX,91.5
2019-03-15,MOEX,91.08
2019-03-18,MOEX,91.45
2019-03-19,MOEX,91.11
2019-03-20,MOEX,90.54
2019-03-21,MOEX,90.63
2019-03-22,MOEX,89.08
2019-03-25,MOEX,90.5
2019-03-26,MOEX,91.07
2019-03-27,MOEX,90.61
2019-03-28,MOEX,90.64
2019-03-29,MOEX,91.3
2019-04-01,MOEX,92.34
2019-04-02,MOEX,92.14
2019-04-03,MOEX,90.77
2019-04-04,MOEX,91.27
2019-04-05,MOEX,91.02
2019-04-08,MOEX,91
2019-04-09,MOEX,91.04
2019-04-10,MOEX,93.11
2019-04-11,MOEX,91.5
2019-04-12,MOEX,91.4
2019-04-15,MOEX,91.46
2019-04-16,MOEX,91.05
2019-04-17,MOEX,91.2
2019-04-18,MOEX,91.25
2019-04-19,MOEX,91.6
2019-04-22,MOEX,92.19
2019-04-23,MOEX,91.5
2019-04-24,MOEX,91.32
2019-04-25,MOEX,90.7
2019-04-26,MOEX,90.99
2019-04-29,MOEX,91.68
2019-04-30,MOEX,91.05
2019-05-02,MOEX,90.8
2019-05-03,MOEX,91.83
2019-05-06,MOEX,93.17
2019-05-07,MOEX,93.8
2019-05-08,MOEX,92.47
2019-05-10,MOEX,91.67
2019-05-13,MOEX,86.34
2019-05-14,MOEX,85.51
2019-05-15,MOEX,84.8
2019-05-16,MOEX,84.7
2019-05-17,MOEX,83.8
2019-05-20,MOEX,84.15
2019-05-21,MOEX,84.2
2019-05-22,MOEX,84.57
2019-05-23,MOEX,83.9
2019-05-24,MOEX,83.59
2019-05-27,MOEX,84.3
2019-05-28,MOEX,83.5
2019-05-29,MOEX,84.3
2019-05-30,MOEX,84.75
2019-05-31,MOEX,84.75
2019-06-03,MOEX,84.82
2019-06-04,MOEX,85.98
2019-06-05,MOEX,85.56
2019-06-06,MOEX,86.58
2019-06-07,MOEX,87.55
2019-06-10,MOEX,89.24
2019-06-11,MOEX,89.55
2019-06-13,MOEX,89.5
2019-06-14,MOEX,89.3
2019-06-17,MOEX,89.1
2019-06-18,MOEX,89.42
2019-06-19,MOEX,90
2019-06-20,MOEX,90.68
2019-06-21,MOEX,89.68
2019-06-24,MOEX,89.41
2019-06-25,MOEX,89.35
2019-06-26,MOEX,90.3
2019-06-27,MOEX,89.77
2019-06-28,MOEX,90.15
2019-07-01,MOEX,90.9
2019-07-02,MOEX,91.98
2019-07-03,MOEX,92.7
2019-07-04,MOEX,94.3
2019-07-05,MOEX,95.3
2019-07-08,MOEX,96.42
2019-07-09,MOEX,95.32
2019-07-10,MOEX,95
2019-07-11,MOEX,94.9
2019-07-12,MOEX,93.97
2019-07-15,MOEX,95.18
2019-07-16,MOEX,93.45
2019-07-17,MOEX,92.73
2019-07-18,MOEX,92.99
2019-07-19,MOEX,93.06
2019-07-22,MOEX,92.22
2019-07-23,MOEX,91.51
2019-07-24,MOEX,90
2019-07-25,MOEX,92
2019-07-26,MOEX,91.14
2019-07-29,MOEX,91.95
2019-07-30,MOEX,93.31
2019-07-31,MOEX,93.16
2019-08-01,MOEX,92.49
2019-08-02,MOEX,92.4
2019-08-05,MOEX,93.5
2019-08-06,MOEX,94.9
2019-08-07,MOEX,95.4
2019-08-08,MOEX,95.5
2019-08-09,MOEX,94.9
2019-08-12,MOEX,94.8
2019-08-13,MOEX,94.8
2019-08-14,MOEX,94
2019-08-15,MOEX,93.16
2019-08-16,MOEX,91.83
2019-08-19,MOEX,92.6
2019-08-20,MOEX,91.5
2019-08-21,MOEX,91.9
2019-08-22,MOEX,92.65
2019-08-23,MOEX,93.5
2019-08-26,MOEX,93.3
2019-08-27,MOEX,94.33
2019-08-28,MOEX,95.27
2019-08-29,MOEX,95.8
2019-08-30,MOEX,94.62
2019-09-02,MOEX,94.64
2019-09-03,MOEX,95.22
2019-09-04,MOEX,95.53
2019-09-05,MOEX,95.3
2019-09-06,MOEX,95.54
2019-09-09,MOEX,95.65
2019-09-10,MOEX,95.18
2019-09-11,MOEX,96.79
2019-09-12,MOEX,96
2019-09-13,MOEX,96.8
2019-09-16,MOEX,97.35
2019-09-17,MOEX,96.65
2019-09-18,MOEX,95.96
2019-09-19,MOEX,96.24
2019-09-20,MOEX,95.58
2019-09-23,MOEX,96.12
2019-09-24,MOEX,95.15
2019-09-25,MOEX,94.99
2019-09-26,MOEX,94.94
2019-09-27,MOEX,94.85
2019-09-30,MOEX,94.74
2019-10-01,MOEX,95.03
2019-10-02,MOEX,91.55
2019-10-03,MOEX,91.69
2019-10-04,MOEX,91.44
2019-10-07,MOEX,91.01
2019-10-08,MOEX,90
2019-10-09,MOEX,90.1
2019-10-10,MOEX,90
2019-10-11,MOEX,90.25
2019-10-14,MOEX,89.69
2019-10-15,MOEX,91.5
2019-10-16,MOEX,93.95
2019-10-17,MOEX,92.7
2019-10-18,MOEX,92.7
2019-10-21,MOEX,93.26
2019-10-22,MOEX,92.99
2019-10-23,MOEX,93.05
2019-10-24,MOEX,92.15
2019-10-25,MOEX,93.2
2019-10-28,MOEX,93.61
2019-10-29,MOEX,94
2019-10-30,MOEX,94.99
2019-10-31,MOEX,95.03
2019-11-01,MOEX,97.05
2019-11-05,MOEX,100.29
2019-11-06,MOEX,99.95
2019-11-07,MOEX,99.52
2019-11-08,MOEX,99.14
2019-11-11,MOEX,100
2019-11-12,MOEX,99.7
2019-11-13,MOEX,100.26
2019-11-14,MOEX,99.94
2019-11-15,MOEX,100.13
2019-11-18,MOEX,100
2019-11-19,MOEX,100.5
2019-11-20,MOEX,103.17
2019-11-21,MOEX,102.72
2019-11-22,MOEX,105.2
2019-11-25,MOEX,104.42
2019-11-26,MOEX,105
2019-11-27,MOEX,106.5
2019-11-28,MOEX,105.58
2019-11-29,MOEX,105.7
2019-12-02,MOEX,106.28
2019-12-03,MOEX,103.89
2019-12-04,MOEX,105.98
2019-12-05,MOEX,104.36
2019-12-06,MOEX,106.17
2019-12-09,MOEX,106.05
2019-12-10,MOEX,104.8
2019-12-11,MOEX,106.3
2019-12-12,MOEX,108.09
2019-12-13,MOEX,108.96
2019-12-16,MOEX,109.09
2019-12-17,MOEX,109.05
2019-12-18,MOEX,107.28
2019-12-19,MOEX,108.55
2019-12-20,MOEX,107.48
2019-12-23,MOEX,108.05
2019-12-24,MOEX,107.2
2019-12-25,MOEX,106.82
2019-12-26,MOEX,106.74
2019-12-27,MOEX,107.08
2019-12-30,MOEX,107.75
2020-01-03,MOEX,107.18
2020-01-06,MOEX,108.03
2020-01-08,MOEX,110.84
2020-01-09,MOEX,111
2020-01-10,MOEX,112.99
2020-01-13,MOEX,114.1
2020-01-14,MOEX,114.02
2020-01-15,MOEX,115.88
2020-01-16,MOEX,114.5
2020-01-17,MOEX,114.8
2020-01-20,MOEX,116
2020-01-21,MOEX,114.62
2020-01-22,MOEX,114.5
2020-01-23,MOEX,113.82
2020-01-24,MOEX,113
2020-01-27,MOEX,110.62
2020-01-28,MOEX,111.3
2020-01-29,MOEX,111.8
2020-01-30,MOEX,111.81
2020-01-31,MOEX,109.94
2020-02-03,MOEX,110.94
2020-02-04,MOEX,113.35
2020-02-05,MOEX,113.3
2020-02-06,MOEX,112.42
2020-02-07,MOEX,113.16
2020-02-10,MOEX,113.8
2020-02-11,MOEX,114
2020-02-12,MOEX,112.91
2020-02-13,MOEX,112.25
2020-02-14,MOEX,112.5
2020-02-17,MOEX,112.8
2020-02-18,MOEX,111.8
2020-02-19,MOEX,111.65
2020-02-20,MOEX,112
2020-02-21,MOEX,111.33
2020-02-25,MOEX,107.54
2020-02-26,MOEX,107.3
2020-02-27,MOEX,104.73
2020-02-28,MOEX,99.08
2020-03-02,MOEX,99.73
2020-03-03,MOEX,98.08
2020-03-04,MOEX,96.5
2020-03-05,MOEX,94.93
2020-03-06,MOEX,90.95
2020-03-10,MOEX,90
2020-03-11,MOEX,92.64
2020-03-12,MOEX,91.69
2020-03-13,MOEX,90.01
2020-03-16,MOEX,87.5
2020-03-17,MOEX,83.97
2020-03-18,MOEX,80.98
2020-03-19,MOEX,88.46
2020-03-20,MOEX,92
2020-03-23,MOEX,91.6
2020-03-24,MOEX,94.46
2020-03-25,MOEX,92.97
2020-03-26,MOEX,92.78
2020-03-27,MOEX,91.73
2020-03-30,MOEX,93.6
2020-03-31,MOEX,97.25
2020-04-01,MOEX,96.71
2020-04-02,MOEX,97.25
2020-04-03,MOEX,99
2020-04-06,MOEX,100.75
2020-04-07,MOEX,101.37
2020-04-08,MOEX,104.2
2020-04-09,MOEX,106.9
2020-04-10,MOEX,105.4
2020-04-13,MOEX,103.33
